_id,productId,productName,category,price,grade,filters.plasticFree,filters.fscCertified,filters.carbonNeutral,filters.recycledMaterials,productImage,manufacturingProcess,transportationMethod,materialsUsed,plasticReducedPercent,chemicalUsedPercent,co2ReducedPercent,isRecyclable,packagingRecyclable,biodegradablePercent,waterUsedLiters,energyUsedKwh,productWeightKg,productLifespanYears,createdAt,updatedAt
7ea50132857a49d7ac8a7e7e,8947,FLOARKART Men's Height Increasing Brown Formal and Casual Pu Leather Derby Boots Oxford,men's shoes,15.65,2,True,True,True,False,615LCeMMUvL._AC_UL320_.jpg,water-based infusion,rail,Fabric,91,68,97,False,True,61,19.99,7.0,2.95,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
407297b00c1f40afadded400,8948,Anuj Sales Natural AA++ Quality Burma Ruby Manik 7.25 Ratti Birthstone Stone Original Unheated Untreatet Earth Mind Certif...,accessories,33.94,1,False,True,False,True,41hAWZej7EL._AC_UL320_.jpg,water-based infusion,rail,Paper,-138,24,15,False,False,40,19.6,2.69,3.19,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0380b2d852c946b19ef9a981,8949,UNSTICHHED LEHENGA CHOLI Ethnic Yard Women's rEYON Semi Stitched Gown,women's clothing,11.34,4,True,False,False,True,51G7RfMUAYL._AC_UL320_.jpg,solar-powered,rail,Composite,69,171,93,True,False,40,12.79,3.51,4.87,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5b910451631b4b10a1ce6947,8950,Sevenzar PU Leather classy gorgeous stylish trendy crossbody shoulder ladies sling bag for women,accessories,30.09,2,False,False,True,True,71qfBCz1G8L._AC_UL320_.jpg,hand-crafted,air,Glass,-61,95,68,True,False,66,22.2,9.24,1.26,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
b34d0c3113b84259918231f8,8951,RADHA LAKSHMI woven Women's Kanjivaram Soft Banarasi Silk Saree With Blouse Piece ga golden circle 001,women's clothing,33.41,5,True,False,False,False,61P5jiZm9IL._AC_UL320_.jpg,water-based infusion,rail,Metal,37,120,36,True,False,75,21.97,5.79,3.56,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
30f2d5b3f64e4ec49abc30f3,8952,Burwood Mens Bwd 50 Formal Shoes,men's shoes,37.37,2,False,False,False,False,71h6IDMfR5L._AC_UL320_.jpg,solar-powered,truck,Plastic,-113,73,50,False,True,90,16.16,2.15,3.26,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0ab8420a5ff142e385f514a3,8953,Emavic Women's Cotton Full Coverage Lightly Padded Wire Free Bra Panty Lingerie Set Honeymoon Bikni Set for Girl's Combo P...,women's clothing,32.1,4,True,False,False,False,611XbP+LjRL._AC_UL320_.jpg,solar-powered,sea,Metal,29,66,59,True,False,67,13.31,6.34,4.27,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
203a5ec3e4234b408d0638cb,8954,MALAKAR Men's Boxer Shorts Combo (Pack of 2),men's clothing,22.22,3,False,True,False,True,61tqvDhp9SL._AC_UL320_.jpg,solar-powered,rail,Composite,-43,91,79,False,False,55,23.34,8.73,1.83,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
f9b9f703cb3f4af5b0519242,8955,"Duffel Gym Bag Gym Bag for Men, Women, Boys, Girls (Red jungal)",accessories,48.04,3,True,True,False,True,31X2gwRZ21S._AC_UL320_.jpg,hand-crafted,sea,Plastic,82,10,91,False,True,95,7.04,2.06,4.79,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
bd7f8c4446f64c4daf98e859,8956,"Play Poco Magnetic Imagination Shapes - with 102 Magnetic Shapes, 2 Magnetic Boards, 300 Design Booklet, 2 Display Stands",toys & baby products,8.29,5,False,True,False,True,51bN6AhrCgL._AC_UL320_.jpg,water-based infusion,rail,Glass,-19,11,70,True,True,19,21.62,4.91,0.27,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
c07b74904f564c2e831ff4f7,8957,Miss Chase Women's Blue & Black Round Neck Sleeveless Georgette Floral Lace Fit & Flare Maxi Dress,women's clothing,24.92,1,True,False,False,False,71q+7G89EgL._AC_UL320_.jpg,hand-crafted,truck,Composite,73,38,60,True,False,37,25.86,1.87,1.74,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d18d957db3b940b4abdbbfbe,8958,Case Logic Qpb-201 Eva Molded Compact Camera Case (Black),"tv, audio & cameras",29.83,5,False,False,False,False,91Rrpu8RP2L._AC_UL320_.jpg,solar-powered,air,Fabric,-38,55,7,False,False,16,21.23,1.0,3.47,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
56395490aa19471683d0667f,8959,Enamor Essentials Women's Mid Rise Slim Fit Straight Leg Breathable Stretch Cotton Lounge Pants with Drawstring and Invisi...,women's clothing,47.95,1,True,False,True,True,31hHXU3-QAS._AC_UL320_.jpg,solar-powered,rail,Metal,80,93,16,False,False,63,10.43,2.01,0.44,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ad93f7be8f0e4532b555551f,8960,Indigo Nation Men's Slim Fit T-Shirt,men's clothing,47.23,4,True,True,True,False,81ZC++jn-DL._AC_UL320_.jpg,hand-crafted,air,Fabric,94,48,84,False,False,58,1.56,1.45,1.09,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a615a7a9cf7349c19fe3da32,8961,SOURBH Women's Designer Straight Fit Cotton Printed and Embellished Kurta Set with Trouser Pant and Dupatta,women's clothing,5.63,1,False,True,False,False,81x-+4lZt4L._AC_UL320_.jpg,solar-powered,truck,Paper,-92,30,11,False,False,62,9.51,2.57,0.44,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
58388c7090d348fabaf97734,8962,Good Gear Handy Hook Single Assorted,toys & baby products,19.8,4,True,False,True,False,71s6B6nWksL._AC_UL320_.jpg,hand-crafted,air,Plastic,70,82,68,False,False,24,27.07,6.48,0.96,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1fde8c95784749459278c974,8963,DETEL Amaze (Black),"tv, audio & cameras",43.56,3,True,True,False,False,51H-dp-mwsL._AC_UL320_.jpg,solar-powered,truck,Metal,18,1,95,False,True,35,22.89,7.26,4.72,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ce74efe36afb4daeb29bc974,8964,W for Woman Women's Cotton Regular Kurta,women's clothing,43.92,4,True,True,False,True,71-fRQ0gH5L._AC_UL320_.jpg,hand-crafted,rail,Composite,8,79,6,False,True,72,10.04,3.25,4.48,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6c6efdad32734dd3be46b4a4,8965,Eloies® Green Screen Backdrop (Heavy Duty Thick Lekra Polyester Fabric) Photoshoot Greenscreen Background for Photography ...,"tv, audio & cameras",31.91,3,False,True,False,True,51NgLH5Ax8S._AC_UL320_.jpg,solar-powered,air,Fabric,-20,38,35,False,True,49,7.57,8.54,4.34,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
86d3ee871e224f459a7b270a,8966,Nandini Women's Fashionable Cotton Printed Nighty Nightwear Nightdress Nighty Long Maxi Free Size Nighties Combo ( Pack of...,women's clothing,,4,True,True,False,True,71RdgAEW3QL._AC_UL320_.jpg,water-based infusion,truck,Metal,17,35,62,False,False,88,27.55,2.88,2.75,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6130a25c5e7046109d3dc388,8967,NEVER NEUD Men's Micro Modal Stretchable Boxer Brief Pack 2 (Size: 115) Maroon,men's clothing,14.47,1,True,False,True,False,71V4P+pzXPL._AC_UL320_.jpg,solar-powered,truck,Fabric,98,56,17,False,True,78,18.3,0.84,3.28,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
653d52e3102c48f589eea4b5,8968,Slim Fit Men's Light Blue Knee Design Light Shade (Extra Large),men's clothing,35.8,1,True,False,False,False,71YYvFJCSZL._AC_UL320_.jpg,hand-crafted,sea,Glass,44,48,65,False,True,42,7.07,1.87,1.43,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
866904a5e5d04aa895b67118,8969,"45 L Dark Blue, Yellow, Red Laundry Basket (Non Woven)(Fabric)",appliances,25.72,1,True,True,False,True,51ax4lfqr-L._AC_UL320_.jpg,hand-crafted,air,Paper,88,62,17,False,True,48,23.4,6.88,3.25,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d5f9a4bbafe6458686abf038,8970,LILY FOOTWEAR Women's Cream Tie-Knots Ballerinas,women's shoes,46.03,2,True,False,True,False,61rmMPsUG8L._AC_UL320_.jpg,water-based infusion,rail,Paper,24,137,15,True,True,29,14.73,6.14,1.96,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
8b675eeee8cb4c388c756cc1,8971,South Cotton Women's Woven Cotton Set Mundu Saree Without Blouse Piece (SC-R06_Cream),women's clothing,42.93,2,False,True,False,True,61wQUpsjinL._AC_UL320_.jpg,solar-powered,air,Paper,-43,26,3,False,False,33,10.36,5.57,2.97,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d38fd236ce91406f9b4d1fe2,8972,Baggit Women's Sling Bag - Extra Small,accessories,22.06,4,True,False,False,True,61Vkqa-oNtL._AC_UL320_.jpg,solar-powered,sea,Fabric,78,129,17,True,False,50,28.48,8.41,0.4,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6dcbc28d27194727a1567ab7,8973,Shivarti Home Decoration Wall Lamp Handmade with Unique Stylish Fitting and All Fitting & Fixture (White) Wall lamp Light ...,home & kitchen,31.32,1,False,False,True,True,41ozYIPDlHL._AC_UL320_.jpg,solar-powered,rail,Composite,-22,72,90,False,True,56,18.88,7.97,3.32,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
f13255eddf4042ccb2f67589,8974,R.F Men's Black Leather Formal Lace Up Shoe,men's shoes,45.1,5,True,True,True,False,51ARWmbGvjL._AC_UL320_.jpg,solar-powered,rail,Metal,90,90,67,False,False,23,4.31,4.81,3.77,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
acac4557955949b8b2419554,8975,Naksh Toys - Wooden Dholak for Kids; Handmade Indian Dhol with Stick; Musical Instrument Drum; Original Dholak (Medium Size),music,23.27,4,False,True,False,True,61dDGgzcDXL._AC_UL320_.jpg,hand-crafted,truck,Fabric,-68,42,68,True,False,28,1.26,0.86,4.35,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
daa84cebe1d041f686fe48d3,8976,Twinny Zone Couple Combo 2 Tone King Queen Design Cotton T-Shirts Half Sleeves,men's clothing,36.12,1,True,True,True,True,71BY5yoEmLL._AC_UL320_.jpg,water-based infusion,air,Fabric,70,314,61,True,False,44,6.5,2.54,1.01,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
193731587e9340b484cb82a9,8977,Nike Men's Basketball Shoe,men's shoes,21.39,2,False,True,True,True,71FG18AWIDL._AC_UL320_.jpg,solar-powered,truck,Fabric,-65,70,97,True,False,89,18.72,3.18,4.58,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
db0979d7a69243c28ef92617,8978,"AmazonBasics Kid's Comforter Set - Soft, Easy-Wash Microfiber - Small_Single Size, White Anchors, Pack of 1 Piece",home & kitchen,46.18,4,False,False,False,False,81QwhRu9ksL._AC_UL320_.jpg,water-based infusion,truck,Glass,-85,7,7,False,False,35,16.9,9.77,3.64,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
68c5ee01764445329bcc1ea6,8979,ZENEME Necklace Gold Plated Long Temple Coin Traditional Fashion Jewellery Set For Women and Girls,stores,7.04,3,True,False,True,False,61WhXcGPYML._AC_UL320_.jpg,solar-powered,air,Fabric,23,29,2,False,True,83,11.35,3.96,2.52,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
84655863adde4eb8ac49bf3a,8980,"NANDAN JEWELLERS 18k(750) Yellow Gold and Diamond Nose Pin/Gold Nose Ring/Nath for Women, Girls & Ladies, Verified By BIS ...",accessories,21.3,3,False,False,True,False,31GvFC26JGL._AC_UL320_.jpg,hand-crafted,air,Plastic,-68,69,14,False,True,47,7.69,6.39,0.89,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
6d9414f8744746ba9666c073,8981,CAR CLAMP Magnetic Air Vent Mount Mobile Holder I Car Mobile Holder for AC Vent (1Unit Black) Mobile Holder,car & motorbike,10.74,3,False,True,False,True,61jj96ISYZL._AC_UL320_.jpg,solar-powered,truck,Plastic,-6,24,48,True,False,89,24.62,6.2,3.58,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a81b39edcad34d85b55675a1,8982,Microware 1000X Digital Microscope Magnifier for Textile Inspection - COLORMIX,industrial supplies,38.65,4,False,False,False,False,81CleJn3d3L._AC_UL320_.jpg,water-based infusion,truck,Plastic,-13,100,28,False,False,85,27.25,9.42,4.29,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4f79ab87a1ca4225adca4dbf,8983,Levi's Men's Regular Fit Polo Shirt,men's clothing,35.06,1,False,False,False,False,71upGwK-K8L._AC_UL320_.jpg,solar-powered,truck,Fabric,-218,15,70,True,False,63,5.89,7.25,4.33,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d1e69258a37d4dec90226f29,8984,Max Women's Printed Round Neck Sweatshirt,sports & fitness,31.25,2,False,False,True,False,71oMmeSyoAL._AC_UL320_.jpg,hand-crafted,truck,Fabric,-187,13,52,True,False,26,28.42,9.39,2.56,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
0c5fccedbc384bf1a6f69833,8985,The Indian Garage Co Men Jeans,men's clothing,22.07,4,False,False,False,True,91C4jejmEfL._AC_UL320_.jpg,water-based infusion,air,Plastic,-6,85,57,True,False,23,13.97,5.72,1.1,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9539b17c959645f689885c71,8986,The Quasar Store Mixer Grinder Chutney Jar (500 ml) Mixer Jar (Cyan) Suitable for all Local & Branded Mixer which comes wi...,appliances,49.98,4,True,False,False,True,51BfJAPs8qL._AC_UL320_.jpg,water-based infusion,air,Glass,62,43,21,False,False,46,10.24,2.99,1.58,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9edb7e6673df46c4bb2868f5,8987,Vaibhav Jewellers 18KT Yellow Gold and Diamond Bracelet for Women,accessories,27.14,1,True,True,False,False,31WLzHdbc5L._AC_UL320_.jpg,water-based infusion,rail,Paper,90,32,22,True,True,65,29.52,5.82,2.73,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e99f45bfc7424469ba3d5c14,8988,PUMA Mens Magnify Nitro Running Sneakers Shoes - Blue,men's shoes,10.41,1,True,False,True,True,61FI3ya3SeL._AC_UL320_.jpg,water-based infusion,sea,Metal,97,53,28,True,True,9,3.9,1.23,4.36,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
422a6493c94b4eb495d36da9,8989,TheGiftKart Flip Back Cover Case for Samsung Galaxy A23 4G / A23 5G | Genuine Leather Finish | Designer Button | Inbuilt P...,"tv, audio & cameras",27.68,3,True,False,False,False,51d2U0KRY3L._AC_UL320_.jpg,water-based infusion,rail,Fabric,31,61,54,True,False,73,5.14,1.08,4.31,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
fff78dde83d24419ae5bf8d8,8990,(Renewed) Creative Live! Cam Sync 1080p V2 Full HD Wide-Angle USB Webcam with Auto Mute and Noise Cancellation for Video C...,"tv, audio & cameras",34.33,2,True,True,True,True,612OnJpMpyL._AC_UL320_.jpg,hand-crafted,rail,Paper,29,61,66,True,True,94,20.06,3.13,3.68,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4ecdfe857ebe431f8aed9497,8991,Bagsy Malone Women's Iconic Sling Bag - Mustard,accessories,41.18,5,True,False,False,False,91tVMISL7wL._AC_UL320_.jpg,solar-powered,sea,Composite,93,73,73,False,False,58,26.57,1.97,1.34,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
755c210e456444b9b9ee48e2,8992,@home Laundry Basket Cloth Hamper Cutout Design With Foldable Handle For Washing Bin Dirty Clothes Storage for Bathroom Be...,appliances,36.68,4,True,False,True,False,715h1VUJ4AL._AC_UL320_.jpg,hand-crafted,truck,Plastic,87,287,76,False,False,33,1.76,6.69,1.24,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
cdf337422f2b4a3188c76338,8993,Emartos Love Watch Series Analogue Girl's & Boy's Watch (Purple Dial Purple Colored Strap),accessories,32.85,3,False,False,True,True,61sl+NBIviL._AC_UL320_.jpg,solar-powered,sea,Metal,-106,209,85,False,False,69,3.95,3.65,3.08,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
49d122736f60421b8586775c,8994,BL Fedput 3.25 Ratti / 2.98 Carat Fire Opal Stone Lab-Certified Precious Gemstone,accessories,39.31,3,True,False,True,True,21xrGpi76WL._AC_UL320_.jpg,solar-powered,truck,Plastic,16,17,22,True,False,15,19.43,5.33,0.4,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e32a58e51ec64065b968a730,8995,"Kuber Industries PVC Fridge Mat with Fridge Door Tray mat 6 Pcs, White",home & kitchen,22.8,2,True,True,True,False,71g-ixdKoPL._AC_UL320_.jpg,water-based infusion,air,Glass,18,73,91,False,True,28,18.11,2.47,1.41,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
57dd3a30fbc84578975ab32c,8996,Wrangler Men T-Shirt,men's clothing,13.76,2,True,True,False,True,81stzGzNl9L._AC_UL320_.jpg,solar-powered,air,Metal,12,84,46,True,True,24,25.03,8.41,3.35,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
9ab9b74fe457402baee6455d,8997,"WiMO Ready to wear 1 minute silk cotton saree with motifs and contrast silver/gold zari border, contrast blouse with border",women's clothing,39.3,3,True,True,True,False,41U8InegHXL._AC_UL320_.jpg,water-based infusion,air,Metal,87,47,85,True,True,14,28.6,5.78,1.22,1.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
5fec64dd385d4069a5d89d99,8998,ME VENTURES® Oversized Tshirts for Men Half Sleeve Pure-Cotton (Black) NASA Teddy,men's clothing,46.24,3,True,True,False,True,51PlukdzbVL._AC_UL320_.jpg,water-based infusion,rail,Fabric,52,67,31,True,False,43,25.51,7.72,1.12,6.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2085e59e47fd4190a284bf4b,8999,Shopnet Wireless Bluetooth Speaker TG113 For Huawei Mate Xs Ultra Boost Bass with DJ Sound Portable Home Speaker with Audi...,"tv, audio & cameras",36.88,4,True,False,False,True,51uEPldT42L._AC_UL320_.jpg,solar-powered,sea,Composite,90,69,34,True,True,18,9.87,8.17,4.9,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e83d465c15f24a8897b25a9b,9000,Rock Paper Scissors Premium High Waist Stretchable Gym Tights Leggings with Pockets Gym wear/Active Wear Tights Yoga Pants...,women's clothing,26.06,2,True,False,True,True,71KxmxLf8mL._AC_UL320_.jpg,solar-powered,rail,Metal,86,20,79,False,False,66,11.88,9.02,0.27,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e96668c67a0146b29e2e7671,9001,Caprese KIM women's Hand bag (LEMON),accessories,11.85,1,True,True,False,True,61NyrW-Ov7L._AC_UL320_.jpg,water-based infusion,air,Composite,27,100,16,True,False,43,27.64,8.37,2.34,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
56f6ecb2afe14b12b7725bf2,9002,UniqueArt White Stone God Ganesha with Rosewooden Base Car Dashboard Decor Statue | Hindu Idol God Ganesh Ganpati Decor Sc...,home & kitchen,49.04,3,False,False,True,False,51RU365g51L._AC_UL320_.jpg,hand-crafted,rail,Metal,-2,49,61,True,True,73,18.7,7.62,0.99,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
8966131d8a9f4171881ec52e,9003,Blackpool®Trail Game Outdoor Camera Waterproof 12MP 1080P PIR 15M Infrared Camera for Outdoor CCTV Camera for Farm &House ...,"tv, audio & cameras",17.07,5,True,False,False,True,41DhGxDVnoL._AC_UL320_.jpg,hand-crafted,truck,Metal,57,81,1,True,False,15,6.15,9.65,4.62,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
686028ccb954417b98953833,9004,"LG 1 Ton 4 Star Ai Dual Inverter Split Ac (Copper, Super Convertible 6-In-1 Cooling, Hd Filter With Anti Virus Protection,...",appliances,30.14,3,True,False,False,True,51JFb7FctDL._AC_UL320_.jpg,water-based infusion,air,Plastic,61,25,32,False,False,74,5.05,2.23,0.91,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
f1a9a38d3e6b4ef4bb9f9619,9005,Citizen Quartz Analog Blue Dial Women's Watch-ER0218-53L,accessories,46.99,5,True,True,False,True,71He2wDxB7L._AC_UL320_.jpg,solar-powered,rail,Composite,10,14,82,True,True,63,23.86,1.47,2.48,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4e415eabc12f42828b291fae,9006,Nike Tanjun-Black/White-Barely VOLT-BLACK-DJ6258-003-10UK,men's shoes,32.94,5,False,False,False,False,71Yg2a8qDIL._AC_UL320_.jpg,solar-powered,sea,Fabric,-60,103,67,False,False,63,13.07,1.38,2.16,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
cfeb7abdaad446d38ded4ae7,9007,BeautyJoy Men's Slim and Lift Slimming Instantly Tummy Trimmer and Tucker Shapewear Vest Body Shaper Fitting Undershirts f...,men's clothing,8.94,3,True,True,True,True,41gEscR5smL._AC_UL320_.jpg,solar-powered,truck,Metal,47,234,79,False,True,1,25.18,4.29,3.17,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
c75256d225d14a9abf3d877c,9008,Candes ICT-2200-TP Glass Electric Induction Cooktop with Touch - 2200 Watt | 7 Preset Indian Menu Option and Auto-Shut Off...,appliances,41.68,4,True,False,False,False,51fm24eWzaL._AC_UL320_.jpg,water-based infusion,truck,Metal,11,234,27,True,True,47,10.64,4.51,3.84,9.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
7c8233e9c4724f11b19af3e0,9009,EEMWAY Cover with SHOESTAND (Compatible for 5-laier Foldable shoerack Size-L24xB12xH35inch),home & kitchen,45.86,4,False,False,False,False,617Mk3JT+UL._AC_UL320_.jpg,solar-powered,sea,Metal,-21,107,90,False,False,9,19.67,4.67,3.63,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a971e6efd7f74e638868ecc4,9010,ADISA Women Girls Quilted Sling Bag with Gold Chain,accessories,10.34,2,False,False,True,True,71yqp8zwzUL._AC_UL320_.jpg,water-based infusion,air,Plastic,-83,64,19,False,True,22,24.72,6.63,0.53,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1730ee20ff4b42809b9e7763,9011,Sekuai 1080 Hd Spy Wireless Small Camera with WiFi Module IP P2P Video Recorder(Multicolour) Security Nanny Motion Detecti...,"tv, audio & cameras",23.76,2,True,False,True,False,41IhHoaPX8L._AC_UL320_.jpg,water-based infusion,truck,Metal,30,150,60,False,True,94,25.48,3.92,2.47,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
d505f8da23474beb843c15a1,9012,SJ SHUBHAM JEWELLERS Sterling Silver Silver Cubic Zirconia Earrings For Unisex-Adult & Unisex-Child,accessories,17.0,3,True,True,True,False,71But5zjcOL._AC_UL320_.jpg,water-based infusion,sea,Composite,29,109,68,True,True,45,13.83,6.6,3.9,7.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
76809dcf00fa41c489d515be,9013,"Yellow Bee Unicorn Applique Clogs for Girls, Pink",kids' fashion,40.95,3,True,True,False,True,615VJZ2sulL._AC_UL320_.jpg,solar-powered,sea,Plastic,44,145,51,False,True,12,25.38,9.58,4.43,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
a923d73f7cf34dcd800c99ca,9014,"Speedo Short Sleeve Sun Top For Male (Size: 40,Color: Oxid Grey/Black)",men's clothing,35.72,4,True,False,False,False,51Coww2PmtL._AC_UL320_.jpg,hand-crafted,sea,Paper,66,113,90,False,True,39,9.61,2.66,0.68,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
ab68ef6bdebf47728b24a1db,9015,GUJVILLA Premium Jute Handbag| Plain multi pack for custom print | Multipurpose jute tote bag shopping bag party office be...,accessories,7.86,1,True,False,False,False,A10gNLG991L._AC_UL320_.jpg,water-based infusion,air,Fabric,39,75,78,True,False,86,17.32,3.43,2.31,3.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
1c4da0e9c9dc414c91afcfc5,9016,PC Jeweller The Elke 18KT Yellow Gold and Diamond Stud Earrings for Women,accessories,17.99,1,False,False,False,True,71x00quI-FL._AC_UL320_.jpg,solar-powered,truck,Plastic,-34,28,63,True,True,48,17.02,3.5,0.43,5.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
2c62a6dd831944b99c9a1f0c,9017,ZELENA Women's Designer Kurta and Palazzo Set in Solid Rayon with Bandhej Dupatta and mask,stores,15.89,2,True,True,False,True,71NY6saJIFL._AC_UL320_.jpg,hand-crafted,rail,Fabric,44,25,21,False,True,49,9.37,1.39,2.9,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
4c3e0dca4d1641e4b56f7df0,9018,BIBA Womens Slub Dupatta (Off White_Free Size),women's clothing,32.35,5,False,False,False,True,51OOvXmspML._AC_UL320_.jpg,water-based infusion,rail,Glass,-43,67,14,False,False,85,10.51,6.35,1.96,2.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
53f6280ca7a54c4cad694180,9019,WorldCare® 1PCS Sea Trolling Fishing Tackle Big Fishing 20cm 45g Metal Tongue Depth 3 Meters : 3,bags & luggage,35.53,3,False,True,True,True,21-Y0ZmX9ML._AC_UL320_.jpg,water-based infusion,sea,Paper,-218,85,85,False,False,21,19.0,6.66,3.12,8.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
057c5e940cfc4bb8afd89a62,9020,Wilson Mens Rush Pro Ace Lapis Blue/White/Safety Yellow Tennis Shoe - 7 UK (Rush Pro Ace),men's shoes,39.44,3,True,False,False,False,61Kasa55m+L._AC_UL320_.jpg,water-based infusion,sea,Composite,36,75,33,False,False,91,19.06,3.29,2.68,4.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
e3e3cd71a6904a00863afc16,9021,RAPI-G Mini Touch Function Portable Room Air Purifier (White),appliances,38.2,3,True,True,False,True,31w+KL7bgqL._AC_UL320_.jpg,hand-crafted,air,Metal,70,54,33,True,True,57,5.91,9.62,4.05,10.0,2025-06-20T14:53:08.286Z,2025-06-20T14:53:08.286Z
